exchange,symbol,ticker,name,isin,currency,source,asof_date
NSE,GLOBECIVIL,GLOBECIVIL.NS,Globe Civil Projects Limited,INE0V3U01015,INR,NSE:EQUITY_L,2026-02-18
NSE,GLOBUSSPR,GLOBUSSPR.NS,Globus Spirits Limited,INE615I01010,INR,NSE:EQUITY_L,2026-02-18
NSE,GLOSTERLTD,GLOSTERLTD.NS,Gloster Limited,INE350Z01018,INR,NSE:EQUITY_L,2026-02-18
NSE,GLOTTIS,GLOTTIS.NS,Glottis Limited,INE0TQE01026,INR,NSE:EQUITY_L,2026-02-18
NSE,GMBREW,GMBREW.NS,GM Breweries Limited,INE075D01018,INR,NSE:EQUITY_L,2026-02-18
NSE,GMDCLTD,GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,INE131A01031,INR,NSE:EQUITY_L,2026-02-18
NSE,GMMPFAUDLR,GMMPFAUDLR.NS,GMM Pfaudler Limited,INE541A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,GMRAIRPORT,GMRAIRPORT.NS,GMR AIRPORTS LIMITED,INE776C01039,INR,NSE:EQUITY_L,2026-02-18
NSE,GMRP&UI,GMRP&UI.NS,GMR Power and Urban Infra Limited,INE0CU601026,INR,NSE:EQUITY_L,2026-02-18
NSE,GNA,GNA.NS,GNA Axles Limited,INE934S01014,INR,NSE:EQUITY_L,2026-02-18
NSE,GNFC,GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Limited,INE113A01013,INR,NSE:EQUITY_L,2026-02-18
NSE,GOACARBON,GOACARBON.NS,Goa Carbon Limited,INE426D01013,INR,NSE:EQUITY_L,2026-02-18
NSE,GOCLCORP,GOCLCORP.NS,GOCL Corporation Limited,INE077F01035,INR,NSE:EQUITY_L,2026-02-18
NSE,GOCOLORS,GOCOLORS.NS,Go Fashion (India) Limited,INE0BJS01011,INR,NSE:EQUITY_L,2026-02-18
NSE,GODAVARIB,GODAVARIB.NS,Godavari Biorefineries Limited,INE497S01012,INR,NSE:EQUITY_L,2026-02-18
NSE,GODFRYPHLP,GODFRYPHLP.NS,Godfrey Phillips India Limited,INE260B01028,INR,NSE:EQUITY_L,2026-02-18
NSE,GODIGIT,GODIGIT.NS,Go Digit General Insurance Limited,INE03JT01014,INR,NSE:EQUITY_L,2026-02-18
NSE,GODREJAGRO,GODREJAGRO.NS,Godrej Agrovet Limited,INE850D01014,INR,NSE:EQUITY_L,2026-02-18
NSE,GODREJCP,GODREJCP.NS,Godrej Consumer Products Limited,INE102D01028,INR,NSE:EQUITY_L,2026-02-18
NSE,GODREJIND,GODREJIND.NS,Godrej Industries Limited,INE233A01035,INR,NSE:EQUITY_L,2026-02-18
NSE,GODREJPROP,GODREJPROP.NS,Godrej Properties Limited,INE484J01027,INR,NSE:EQUITY_L,2026-02-18
NSE,GOKEX,GOKEX.NS,Gokaldas Exports Limited,INE887G01027,INR,NSE:EQUITY_L,2026-02-18
NSE,GOKUL,GOKUL.NS,Gokul Refoils and Solvent Limited,INE020J01029,INR,NSE:EQUITY_L,2026-02-18
NSE,GOKULAGRO,GOKULAGRO.NS,Gokul Agro Resources Limited,INE314T01033,INR,NSE:EQUITY_L,2026-02-18
NSE,GOLDENTOBC,GOLDENTOBC.NS,Golden Tobacco Limited,INE973A01010,INR,NSE:EQUITY_L,2026-02-18
NSE,GOLDIAM,GOLDIAM.NS,Goldiam International Limited,INE025B01025,INR,NSE:EQUITY_L,2026-02-18
NSE,GOLDTECH,GOLDTECH.NS,AION-TECH SOLUTIONS LIMITED,INE805A01014,INR,NSE:EQUITY_L,2026-02-18
NSE,GOODLUCK,GOODLUCK.NS,Goodluck India Limited,INE127I01024,INR,NSE:EQUITY_L,2026-02-18
NSE,GOPAL,GOPAL.NS,Gopal Snacks Limited,INE0L9R01028,INR,NSE:EQUITY_L,2026-02-18
NSE,GOYALALUM,GOYALALUM.NS,Goyal Aluminiums Limited,INE705X01026,INR,NSE:EQUITY_L,2026-02-18
NSE,GPIL,GPIL.NS,Godawari Power And Ispat limited,INE177H01039,INR,NSE:EQUITY_L,2026-02-18
NSE,GPPL,GPPL.NS,Gujarat Pipavav Port Limited,INE517F01014,INR,NSE:EQUITY_L,2026-02-18
NSE,GPTHEALTH,GPTHEALTH.NS,GPT Healthcare Limited,INE486R01017,INR,NSE:EQUITY_L,2026-02-18
NSE,GPTINFRA,GPTINFRA.NS,GPT Infraprojects Limited,INE390G01014,INR,NSE:EQUITY_L,2026-02-18
NSE,GRANULES,GRANULES.NS,Granules India Limited,INE101D01020,INR,NSE:EQUITY_L,2026-02-18
NSE,GRAPHITE,GRAPHITE.NS,Graphite India Limited,INE371A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,GRASIM,GRASIM.NS,Grasim Industries Limited,INE047A01021,INR,NSE:EQUITY_L,2026-02-18
NSE,GRAVITA,GRAVITA.NS,Gravita India Limited,INE024L01027,INR,NSE:EQUITY_L,2026-02-18
NSE,GREAVESCOT,GREAVESCOT.NS,Greaves Cotton Limited,INE224A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,GREENLAM,GREENLAM.NS,Greenlam Industries Limited,INE544R01021,INR,NSE:EQUITY_L,2026-02-18
NSE,GREENPANEL,GREENPANEL.NS,Greenpanel Industries Limited,INE08ZM01014,INR,NSE:EQUITY_L,2026-02-18
NSE,GREENPLY,GREENPLY.NS,Greenply Industries Limited,INE461C01038,INR,NSE:EQUITY_L,2026-02-18
NSE,GREENPOWER,GREENPOWER.NS,Orient Green Power Company Limited,INE999K01014,INR,NSE:EQUITY_L,2026-02-18
NSE,GRINDWELL,GRINDWELL.NS,Grindwell Norton Limited,INE536A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,GRINFRA,GRINFRA.NS,G R Infraprojects Limited,INE201P01022,INR,NSE:EQUITY_L,2026-02-18
NSE,GRMOVER,GRMOVER.NS,GRM Overseas Limited,INE192H01020,INR,NSE:EQUITY_L,2026-02-18
NSE,GROBTEA,GROBTEA.NS,The Grob Tea Company Limited,INE646C01018,INR,NSE:EQUITY_L,2026-02-18
NSE,GROWW,GROWW.NS,Billionbrains Garage Ventures Limited,INE0HOQ01053,INR,NSE:EQUITY_L,2026-02-18
NSE,GRPLTD,GRPLTD.NS,GRP Limited,INE137I01015,INR,NSE:EQUITY_L,2026-02-18
NSE,GRSE,GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,INR,NSE:EQUITY_L,2026-02-18
NSE,GRWRHITECH,GRWRHITECH.NS,Garware Hi-Tech Films Limited,INE291A01017,INR,NSE:EQUITY_L,2026-02-18
NSE,GSFC,GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,INE026A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,GSLSU,GSLSU.NS,Global Surfaces Limited,INE0JSX01015,INR,NSE:EQUITY_L,2026-02-18
NSE,GSPL,GSPL.NS,Gujarat State Petronet Limited,INE246F01010,INR,NSE:EQUITY_L,2026-02-18
NSE,GSS,GSS.NS,GSS Infotech Limited,INE871H01011,INR,NSE:EQUITY_L,2026-02-18
NSE,GTECJAINX,GTECJAINX.NS,G-TEC JAINX EDUCATION LIMITED,INE586X01012,INR,NSE:EQUITY_L,2026-02-18
NSE,GTL,GTL.NS,GTL Limited,INE043A01012,INR,NSE:EQUITY_L,2026-02-18
NSE,GTLINFRA,GTLINFRA.NS,GTL Infrastructure Limited,INE221H01019,INR,NSE:EQUITY_L,2026-02-18
NSE,GTPL,GTPL.NS,GTPL Hathway Limited,INE869I01013,INR,NSE:EQUITY_L,2026-02-18
NSE,GUFICBIO,GUFICBIO.NS,Gufic Biosciences Limited,INE742B01025,INR,NSE:EQUITY_L,2026-02-18
NSE,GUJALKALI,GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,INE186A01019,INR,NSE:EQUITY_L,2026-02-18
NSE,GUJAPOLLO,GUJAPOLLO.NS,Gujarat Apollo Industries Limited,INE826C01016,INR,NSE:EQUITY_L,2026-02-18
NSE,GUJGASLTD,GUJGASLTD.NS,Gujarat Gas Limited,INE844O01030,INR,NSE:EQUITY_L,2026-02-18
NSE,GUJRAFFIA,GUJRAFFIA.NS,Gujarat Raffia Industries Limited,INE610B01024,INR,NSE:EQUITY_L,2026-02-18
NSE,GUJTHEM,GUJTHEM.NS,Gujarat Themis Biosyn Limited,INE942C01045,INR,NSE:EQUITY_L,2026-02-18
NSE,GULFOILLUB,GULFOILLUB.NS,Gulf Oil Lubricants India Limited,INE635Q01029,INR,NSE:EQUITY_L,2026-02-18
NSE,GULFPETRO,GULFPETRO.NS,GP Petroleums Limited,INE586G01017,INR,NSE:EQUITY_L,2026-02-18
NSE,GULPOLY,GULPOLY.NS,Gulshan Polyols Limited,INE255D01024,INR,NSE:EQUITY_L,2026-02-18
NSE,GVKPIL,GVKPIL.NS,GVK Power & Infrastructure Limited,INE251H01024,INR,NSE:EQUITY_L,2026-02-18
NSE,GVPIL,GVPIL.NS,GE Power India Limited,INE878A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,GVPTECH,GVPTECH.NS,GVP Infotech Limited,INE382T01030,INR,NSE:EQUITY_L,2026-02-18
NSE,GVT&D,GVT&D.NS,GE Vernova T&D India Limited,INE200A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,HAL,HAL.NS,Hindustan Aeronautics Limited,INE066F01020,INR,NSE:EQUITY_L,2026-02-18
NSE,HALDER,HALDER.NS,Halder Venture Limited,INE115S01010,INR,NSE:EQUITY_L,2026-02-18
NSE,HALEOSLABS,HALEOSLABS.NS,HALEOS LABS LIMITED,INE320X01016,INR,NSE:EQUITY_L,2026-02-18
NSE,HAPPSTMNDS,HAPPSTMNDS.NS,Happiest Minds Technologies Limited,INE419U01012,INR,NSE:EQUITY_L,2026-02-18
NSE,HAPPYFORGE,HAPPYFORGE.NS,Happy Forgings Limited,INE330T01021,INR,NSE:EQUITY_L,2026-02-18
NSE,HARDWYN,HARDWYN.NS,Hardwyn India Limited,INE626Z01029,INR,NSE:EQUITY_L,2026-02-18
NSE,HARIOMPIPE,HARIOMPIPE.NS,Hariom Pipe Industries Limited,INE00EV01017,INR,NSE:EQUITY_L,2026-02-18
NSE,HARRMALAYA,HARRMALAYA.NS,Harrisons  Malayalam Limited,INE544A01019,INR,NSE:EQUITY_L,2026-02-18
NSE,HARSHA,HARSHA.NS,Harsha Engineers International Limited,INE0JUS01029,INR,NSE:EQUITY_L,2026-02-18
NSE,HATHWAY,HATHWAY.NS,Hathway Cable & Datacom Limited,INE982F01036,INR,NSE:EQUITY_L,2026-02-18
NSE,HATSUN,HATSUN.NS,Hatsun Agro Product Limited,INE473B01035,INR,NSE:EQUITY_L,2026-02-18
NSE,HAVELLS,HAVELLS.NS,Havells India Limited,INE176B01034,INR,NSE:EQUITY_L,2026-02-18
NSE,HAVISHA,HAVISHA.NS,Sri Havisha Hospitality and Infrastructure Limited,INE293B01029,INR,NSE:EQUITY_L,2026-02-18
NSE,HBLENGINE,HBLENGINE.NS,HBL Engineering Limited,INE292B01021,INR,NSE:EQUITY_L,2026-02-18
NSE,HBSL,HBSL.NS,HB Stockholdings Limited,INE550B01022,INR,NSE:EQUITY_L,2026-02-18
NSE,HCC,HCC.NS,Hindustan Construction Company Limited,INE549A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,HCG,HCG.NS,Healthcare Global Enterprises Limited,INE075I01017,INR,NSE:EQUITY_L,2026-02-18
NSE,HCL-INSYS,HCL-INSYS.NS,HCL Infosystems Limited,INE236A01020,INR,NSE:EQUITY_L,2026-02-18
NSE,HCLTECH,HCLTECH.NS,HCL Technologies Limited,INE860A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,HDBFS,HDBFS.NS,HDB Financial Services Limited,INE756I01012,INR,NSE:EQUITY_L,2026-02-18
NSE,HDFCAMC,HDFCAMC.NS,HDFC Asset Management Company Limited,INE127D01025,INR,NSE:EQUITY_L,2026-02-18
NSE,HDFCBANK,HDFCBANK.NS,HDFC Bank Limited,INE040A01034,INR,NSE:EQUITY_L,2026-02-18
NSE,HDFCLIFE,HDFCLIFE.NS,HDFC Life Insurance Company Limited,INE795G01014,INR,NSE:EQUITY_L,2026-02-18
NSE,HEADSUP,HEADSUP.NS,Heads UP Ventures Limited,INE759V01019,INR,NSE:EQUITY_L,2026-02-18
NSE,HECPROJECT,HECPROJECT.NS,HEC Infra Projects Limited,INE558R01013,INR,NSE:EQUITY_L,2026-02-18
NSE,HEG,HEG.NS,HEG Limited,INE545A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,HEIDELBERG,HEIDELBERG.NS,HeidelbergCement India Limited,INE578A01017,INR,NSE:EQUITY_L,2026-02-18
NSE,HEMIPROP,HEMIPROP.NS,Hemisphere Properties India Limited,INE0AJG01018,INR,NSE:EQUITY_L,2026-02-18
NSE,HERANBA,HERANBA.NS,Heranba Industries Limited,INE694N01015,INR,NSE:EQUITY_L,2026-02-18
NSE,HERITGFOOD,HERITGFOOD.NS,Heritage Foods Limited,INE978A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,HEROMOTOCO,HEROMOTOCO.NS,Hero MotoCorp Limited,INE158A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,HESTERBIO,HESTERBIO.NS,Hester Biosciences Limited,INE782E01017,INR,NSE:EQUITY_L,2026-02-18
NSE,HEXATRADEX,HEXATRADEX.NS,Hexa Tradex Limited,INE750M01017,INR,NSE:EQUITY_L,2026-02-18
NSE,HEXT,HEXT.NS,Hexaware Technologies Limited,INE093A01041,INR,NSE:EQUITY_L,2026-02-18
NSE,HFCL,HFCL.NS,HFCL Limited,INE548A01028,INR,NSE:EQUITY_L,2026-02-18
NSE,HGINFRA,HGINFRA.NS,H.G. Infra Engineering Limited,INE926X01010,INR,NSE:EQUITY_L,2026-02-18
NSE,HGM,HGM.NS,HandsOn Global Management (HGM) Limited,INE596H01014,INR,NSE:EQUITY_L,2026-02-18
NSE,HGS,HGS.NS,Hinduja Global Solutions Limited,INE170I01016,INR,NSE:EQUITY_L,2026-02-18
NSE,HIKAL,HIKAL.NS,Hikal Limited,INE475B01022,INR,NSE:EQUITY_L,2026-02-18
NSE,HILINFRA,HILINFRA.NS,Highway Infrastructure Limited,INE00RL01028,INR,NSE:EQUITY_L,2026-02-18
NSE,HILTON,HILTON.NS,Hilton Metal Forging Limited,INE788H01017,INR,NSE:EQUITY_L,2026-02-18
NSE,HIMATSEIDE,HIMATSEIDE.NS,Himatsingka Seide Limited,INE049A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDALCO,HINDALCO.NS,Hindalco Industries Limited,INE038A01020,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDCOMPOS,HINDCOMPOS.NS,Hindustan Composites Limited,INE310C01029,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDCON,HINDCON.NS,Hindcon Chemicals Limited,INE642Y01029,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDCOPPER,HINDCOPPER.NS,Hindustan Copper Limited,INE531E01026,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDOILEXP,HINDOILEXP.NS,Hindustan Oil Exploration Company Limited,INE345A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDPETRO,HINDPETRO.NS,Hindustan Petroleum Corporation Limited,INE094A01015,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDUNILVR,HINDUNILVR.NS,Hindustan Unilever Limited,INE030A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDWAREAP,HINDWAREAP.NS,Hindware Home Innovation Limited,INE05AN01011,INR,NSE:EQUITY_L,2026-02-18
NSE,HINDZINC,HINDZINC.NS,Hindustan Zinc Limited,INE267A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,HIRECT,HIRECT.NS,Hind Rectifiers Limited,INE835D01023,INR,NSE:EQUITY_L,2026-02-18
NSE,HISARMETAL,HISARMETAL.NS,Hisar Metal Industries Limited,INE598C01011,INR,NSE:EQUITY_L,2026-02-18
NSE,HITECH,HITECH.NS,Hi-Tech Pipes Limited,INE106T01025,INR,NSE:EQUITY_L,2026-02-18
NSE,HITECHCORP,HITECHCORP.NS,Hitech Corporation Limited,INE120D01012,INR,NSE:EQUITY_L,2026-02-18
NSE,HITECHGEAR,HITECHGEAR.NS,The Hi-Tech Gears Limited,INE127B01011,INR,NSE:EQUITY_L,2026-02-18
NSE,HLEGLAS,HLEGLAS.NS,HLE Glascoat Limited,INE461D01028,INR,NSE:EQUITY_L,2026-02-18
NSE,HLVLTD,HLVLTD.NS,HLV LIMITED,INE102A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,HMAAGRO,HMAAGRO.NS,HMA Agro Industries Limited,INE0ECP01024,INR,NSE:EQUITY_L,2026-02-18
NSE,HMT,HMT.NS,HMT Limited,INE262A01018,INR,NSE:EQUITY_L,2026-02-18
NSE,HMVL,HMVL.NS,Hindustan Media Ventures Limited,INE871K01015,INR,NSE:EQUITY_L,2026-02-18
NSE,HNDFDS,HNDFDS.NS,Hindustan Foods Limited,INE254N01026,INR,NSE:EQUITY_L,2026-02-18
NSE,HOMEFIRST,HOMEFIRST.NS,Home First Finance Company India Limited,INE481N01025,INR,NSE:EQUITY_L,2026-02-18
NSE,HONASA,HONASA.NS,Honasa Consumer Limited,INE0J5401028,INR,NSE:EQUITY_L,2026-02-18
NSE,HONAUT,HONAUT.NS,Honeywell Automation India Limited,INE671A01010,INR,NSE:EQUITY_L,2026-02-18
NSE,HONDAPOWER,HONDAPOWER.NS,Honda India Power Products Limited,INE634A01018,INR,NSE:EQUITY_L,2026-02-18
NSE,HPAL,HPAL.NS,HP Adhesives Limited,INE0GSL01024,INR,NSE:EQUITY_L,2026-02-18
NSE,HPIL,HPIL.NS,Hindprakash Industries Limited,INE05X901010,INR,NSE:EQUITY_L,2026-02-18
NSE,HPL,HPL.NS,HPL Electric & Power Limited,INE495S01016,INR,NSE:EQUITY_L,2026-02-18
NSE,HSCL,HSCL.NS,Himadri Speciality Chemical Limited,INE019C01026,INR,NSE:EQUITY_L,2026-02-18
NSE,HTMEDIA,HTMEDIA.NS,HT Media Limited,INE501G01024,INR,NSE:EQUITY_L,2026-02-18
NSE,HUBTOWN,HUBTOWN.NS,Hubtown Limited,INE703H01016,INR,NSE:EQUITY_L,2026-02-18
NSE,HUDCO,HUDCO.NS,Housing & Urban Development Corporation Limited,INE031A01017,INR,NSE:EQUITY_L,2026-02-18
NSE,HUHTAMAKI,HUHTAMAKI.NS,Huhtamaki India Limited,INE275B01026,INR,NSE:EQUITY_L,2026-02-18
NSE,HYBRIDFIN,HYBRIDFIN.NS,Hybrid Financial Services Limited,INE965B01022,INR,NSE:EQUITY_L,2026-02-18
NSE,HYUNDAI,HYUNDAI.NS,Hyundai Motor India Limited,INE0V6F01027,INR,NSE:EQUITY_L,2026-02-18
NSE,IBULLSLTD,IBULLSLTD.NS,Indiabulls Limited,INE126M01010,INR,NSE:EQUITY_L,2026-02-18
NSE,ICDSLTD,ICDSLTD.NS,ICDS Limited,INE613B01010,INR,NSE:EQUITY_L,2026-02-18
NSE,ICEMAKE,ICEMAKE.NS,Ice Make Refrigeration Limited,INE520Y01019,INR,NSE:EQUITY_L,2026-02-18
NSE,ICICIAMC,ICICIAMC.NS,ICICI Prudential Asset Management Company Limited,INE346A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,ICICIBANK,ICICIBANK.NS,ICICI Bank Limited,INE090A01021,INR,NSE:EQUITY_L,2026-02-18
NSE,ICICIGI,ICICIGI.NS,ICICI Lombard General Insurance Company Limited,INE765G01017,INR,NSE:EQUITY_L,2026-02-18
NSE,ICICIPRULI,ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,INE726G01019,INR,NSE:EQUITY_L,2026-02-18
NSE,ICIL,ICIL.NS,Indo Count Industries Limited,INE483B01026,INR,NSE:EQUITY_L,2026-02-18
NSE,ICRA,ICRA.NS,ICRA Limited,INE725G01011,INR,NSE:EQUITY_L,2026-02-18
NSE,IDBI,IDBI.NS,IDBI Bank Limited,INE008A01015,INR,NSE:EQUITY_L,2026-02-18
NSE,IDEA,IDEA.NS,Vodafone Idea Limited,INE669E01016,INR,NSE:EQUITY_L,2026-02-18
NSE,IDEAFORGE,IDEAFORGE.NS,Ideaforge Technology Limited,INE349Y01013,INR,NSE:EQUITY_L,2026-02-18
NSE,IDFCFIRSTB,IDFCFIRSTB.NS,IDFC First Bank Limited,INE092T01019,INR,NSE:EQUITY_L,2026-02-18
NSE,IEX,IEX.NS,Indian Energy Exchange Limited,INE022Q01020,INR,NSE:EQUITY_L,2026-02-18
NSE,IFBAGRO,IFBAGRO.NS,IFB Agro Industries Limited,INE076C01018,INR,NSE:EQUITY_L,2026-02-18
NSE,IFBIND,IFBIND.NS,IFB Industries Limited,INE559A01017,INR,NSE:EQUITY_L,2026-02-18
NSE,IFCI,IFCI.NS,IFCI Limited,INE039A01010,INR,NSE:EQUITY_L,2026-02-18
NSE,IFGLEXPOR,IFGLEXPOR.NS,IFGL Refractories Limited,INE133Y01011,INR,NSE:EQUITY_L,2026-02-18
NSE,IGARASHI,IGARASHI.NS,Igarashi Motors India Limited,INE188B01013,INR,NSE:EQUITY_L,2026-02-18
NSE,IGCL,IGCL.NS,Indogulf Cropsciences Limited,INE05J901018,INR,NSE:EQUITY_L,2026-02-18
NSE,IGIL,IGIL.NS,International Gemmological Institute (India) Limited,INE0Q9301021,INR,NSE:EQUITY_L,2026-02-18
NSE,IGL,IGL.NS,Indraprastha Gas Limited,INE203G01027,INR,NSE:EQUITY_L,2026-02-18
NSE,IGPL,IGPL.NS,IG Petrochemicals Limited,INE204A01010,INR,NSE:EQUITY_L,2026-02-18
NSE,IIFL,IIFL.NS,IIFL Finance Limited,INE530B01024,INR,NSE:EQUITY_L,2026-02-18
NSE,IIFLCAPS,IIFLCAPS.NS,IIFL Capital Services Limited,INE489L01022,INR,NSE:EQUITY_L,2026-02-18
NSE,IITL,IITL.NS,Industrial Investment Trust Limited,INE886A01014,INR,NSE:EQUITY_L,2026-02-18
NSE,IKIO,IKIO.NS,IKIO Technologies Limited,INE0LOJ01019,INR,NSE:EQUITY_L,2026-02-18
NSE,IKS,IKS.NS,Inventurus Knowledge Solutions Limited,INE115Q01022,INR,NSE:EQUITY_L,2026-02-18
NSE,IL&FSENGG,IL&FSENGG.NS,IL&FS Engineering and Construction Company Limited,INE369I01014,INR,NSE:EQUITY_L,2026-02-18
NSE,IL&FSTRANS,IL&FSTRANS.NS,IL&FS Transportation Networks Limited,INE975G01012,INR,NSE:EQUITY_L,2026-02-18
NSE,IMAGICAA,IMAGICAA.NS,Imagicaaworld Entertainment Limited,INE172N01012,INR,NSE:EQUITY_L,2026-02-18
NSE,IMFA,IMFA.NS,Indian Metals & Ferro Alloys Limited,INE919H01018,INR,NSE:EQUITY_L,2026-02-18
NSE,IMPAL,IMPAL.NS,India Motor Parts and Accessories Limited,INE547E01014,INR,NSE:EQUITY_L,2026-02-18
NSE,IMPEXFERRO,IMPEXFERRO.NS,Impex Ferro Tech Limited,INE691G01015,INR,NSE:EQUITY_L,2026-02-18
NSE,INCREDIBLE,INCREDIBLE.NS,INCREDIBLE INDUSTRIES LIMITED,INE452L01012,INR,NSE:EQUITY_L,2026-02-18
NSE,INDBANK,INDBANK.NS,Indbank Merchant Banking Services Limited,INE841B01017,INR,NSE:EQUITY_L,2026-02-18
NSE,INDGN,INDGN.NS,Indegene Limited,INE065X01017,INR,NSE:EQUITY_L,2026-02-18
NSE,INDHOTEL,INDHOTEL.NS,The Indian Hotels Company Limited,INE053A01029,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIACEM,INDIACEM.NS,The India Cements Limited,INE383A01012,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIAGLYCO,INDIAGLYCO.NS,India Glycols Limited,INE560A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIAMART,INDIAMART.NS,Indiamart Intermesh Limited,INE933S01016,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIANB,INDIANB.NS,Indian Bank,INE562A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIANCARD,INDIANCARD.NS,Indian Card Clothing Company Limited,INE061A01014,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIANHUME,INDIANHUME.NS,Indian Hume Pipe Company Limited,INE323C01030,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIASHLTR,INDIASHLTR.NS,India Shelter Finance Corporation Limited,INE922K01024,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIGO,INDIGO.NS,InterGlobe Aviation Limited,INE646L01027,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIGOPNTS,INDIGOPNTS.NS,Indigo Paints Limited,INE09VQ01012,INR,NSE:EQUITY_L,2026-02-18
NSE,INDIQUBE,INDIQUBE.NS,Indiqube Spaces Limited,INE06ST01018,INR,NSE:EQUITY_L,2026-02-18
NSE,INDNIPPON,INDNIPPON.NS,India Nippon Electricals Limited,INE092B01025,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOAMIN,INDOAMIN.NS,Indo Amines Limited,INE760F01028,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOBORAX,INDOBORAX.NS,Indo Borax & Chemicals Limited,INE803D01021,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOCO,INDOCO.NS,Indoco Remedies Limited,INE873D01024,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOFARM,INDOFARM.NS,Indo Farm Equipment Limited,INE622H01018,INR,NSE:EQUITY_L,2026-02-18
NSE,INDORAMA,INDORAMA.NS,Indo Rama Synthetics (India) Limited,INE156A01020,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOSTAR,INDOSTAR.NS,IndoStar Capital Finance Limited,INE896L01010,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOTECH,INDOTECH.NS,Indo Tech Transformers Limited,INE332H01014,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOTHAI,INDOTHAI.NS,Indo Thai Securities Limited,INE337M01021,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOUS,INDOUS.NS,Indo Us Biotech Limited,INE250Z01010,INR,NSE:EQUITY_L,2026-02-18
NSE,INDOWIND,INDOWIND.NS,Indowind Energy Limited,INE227G01018,INR,NSE:EQUITY_L,2026-02-18
NSE,INDRAMEDCO,INDRAMEDCO.NS,Indraprastha Medical Corporation Limited,INE681B01017,INR,NSE:EQUITY_L,2026-02-18
NSE,INDSWFTLAB,INDSWFTLAB.NS,Ind-Swift Laboratories Limited,INE915B01019,INR,NSE:EQUITY_L,2026-02-18
NSE,INDTERRAIN,INDTERRAIN.NS,Indian Terrain Fashions Limited,INE611L01021,INR,NSE:EQUITY_L,2026-02-18
NSE,INDUSINDBK,INDUSINDBK.NS,IndusInd Bank Limited,INE095A01012,INR,NSE:EQUITY_L,2026-02-18
NSE,INDUSTOWER,INDUSTOWER.NS,Indus Towers Limited,INE121J01017,INR,NSE:EQUITY_L,2026-02-18
NSE,INFOBEAN,INFOBEAN.NS,InfoBeans Technologies Limited,INE344S01016,INR,NSE:EQUITY_L,2026-02-18
NSE,INFOMEDIA,INFOMEDIA.NS,Infomedia Press Limited,INE669A01022,INR,NSE:EQUITY_L,2026-02-18
NSE,INFY,INFY.NS,Infosys Limited,INE009A01021,INR,NSE:EQUITY_L,2026-02-18
NSE,INGERRAND,INGERRAND.NS,Ingersoll Rand (India) Limited,INE177A01018,INR,NSE:EQUITY_L,2026-02-18
NSE,INNOVACAP,INNOVACAP.NS,Innova Captab Limited,INE0DUT01020,INR,NSE:EQUITY_L,2026-02-18
NSE,INNOVANA,INNOVANA.NS,Innovana Thinklabs Limited,INE403Y01018,INR,NSE:EQUITY_L,2026-02-18
